ComponentName,FaultProbability
org.apache.commons.math.linear.DenseRealMatrixTest:<init>,0
org.apache.commons.math.stat.univariate.StatisticalSummaryValues:getStandardDeviation,0
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer:max,0.038
org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm:value,0.309
org.apache.commons.math3.ode.JacobianMatricesTest:computeParameterJacobian,0.13
org.apache.commons.math3.stat.clustering.EuclideanDoublePoint:equals,0.038
org.apache.commons.math3.analysis.differentiation.DSCompilerTest:checkIndices,0.038
org.apache.commons.math.linear.SparseRealVectorTest:mapCeilToSelf,0
org.apache.commons.math3.geometry.euclidean.twod.Line:getPointAt,0.065
org.apache.commons.math.linear.EigenDecompositionImpl:getEigenvaluesBounds,0
org.apache.commons.math3.stat.descriptive.summary.SumSqTest:expectedValue,0.309
org.apache.commons.math.linear.DenseRealMatrixTest:testGetSubMatrix,0
org.apache.commons.math.linear.AbstractRealVector:mapAbs,0
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormatAbstractTest:testParseNonDefaultSetting,0.03
org.apache.commons.math.util.MathUtils:lcm,0.02
org.apache.commons.math.optimization.general.MinpackTest:HelicalValleyFunction,0
org.spaceroots.mantissa.algebra.RationalNumber:subtractFromSelf,0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer:incrementIterationsCounter,0
org.apache.commons.math.ode.nonstiff.ClassicalRungeKuttaIntegratorTest:requiresDenseOutput,0
org.apache.commons.math3.geometry.euclidean.twod.Euclidean2D:readResolve,0.095
org.apache.commons.math.random.NotPositiveDefiniteMatrixException:suite,0
org.apache.commons.math.linear.EigenSolverTest:testNonInvertible,0
org.apache.commons.math3.geometry.euclidean.threed.Vector3DDSTest:testDistance1,0.038
org.apache.commons.math3.linear.RealVectorFormatAbstractTest:testParseNegativeY,0.03
org.apache.commons.math3.util.OpenIntToFieldHashMap:readObject,0.095
org.apache.commons.math3.ml.clustering.MultiKMeansPlusPlusClusterer:getNumTrials,0.038
org.apache.commons.math.linear.DenseRealMatrix:getSubMatrix,0
org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest:testCircleFitting,0.038
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiatorTest:testLinear,0.038
org.apache.commons.math3.linear.SparseFieldMatrixTest:testGetColumnMatrix,0.02
org.apache.commons.math.geometry.euclidean.threeD.Plane:getOrigin,0.046
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest:getCenterDistance,0
org.apache.commons.math.fraction.FractionFormat:format,0
org.apache.commons.math.linear.EigenDecompositionImpl:dqds,0
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapterTest:testUnbounded,0.038
org.apache.commons.math.stat.univariate.SummaryStatisticsImplTest:<init>,0
org.apache.commons.math3.geometry.partitioning.utilities.AVLTree:getNotLarger,0.03
org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer:computeCovariances,0.038
org.apache.commons.math3.optim.nonlinear.vector.jacobian.StraightLineProblem:weight,0.038
org.apache.commons.math.ode.nonstiff.DormandPrince853Integrator:<init>,0
org.apache.commons.math3.ode.nonstiff.EulerStepInterpolatorTest:DummyIntegrator,0.309
org.apache.commons.math3.genetics.FixedElapsedTimeTest:getPopulationSize,0.01
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest:testNonInversible,0.01
org.apache.commons.math3.random.RandomGeneratorAbstractTest:testNextInt2,0.24
org.apache.commons.math3.geometry.partitioning.BSPTree:merge,0.02
org.apache.commons.math.stat.univariate.moment.FirstMomentTest:expectedValue,0
org.apache.commons.math3.analysis.solvers.BaseSecantSolverAbstractTest:testQuinticZero,0.02
org.apache.commons.math3.stat.descriptive.SummaryStatistics:toString,0.04
org.apache.commons.math.linear.DenseRealMatrixTest:testGetRowVector,0
org.apache.commons.math.random.MersenneTwister:next,0
org.apache.commons.math3.distribution.ZipfDistribution:calculateNumericalVariance,0.03
org.apache.commons.math.distribution.AbstractRealDistributionTest:getDomainLowerBound,0
org.apache.commons.math.ode.EmbeddedRungeKuttaIntegrator:<init>,0
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer:doOptimize,0.038
org.apache.commons.math.linear.OpenMapRealVector:getLInfNorm,0
org.apache.commons.math.MathRuntimeException:getGeneralPattern,0
org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaStepInterpolator:computeInterpolatedStateAndDerivatives,0.02
org.apache.commons.math3.dfp.DfpMath:cosInternal,0.04
org.apache.commons.math.linear.SparseRealMatrixTest:testGetColumnVector,0
org.apache.commons.math.linear.ArrayRealVector:mapAdd,0
org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest:testEvents,0.02
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest:testProblemDimensionTooSmall,0.038
org.apache.commons.math.random.RandomAdaptor:setSeed,0
org.apache.commons.math.random.CorrelatedRandomVectorGenerator:nextVector,0
org.spaceroots.mantissa.estimation.LevenbergMarquardtEstimator:updateResidualsAndCost,0
org.apache.commons.math3.special.BetaTest:testLogBetaPositivePositive,0.309
org.apache.commons.math3.ode.events.ReappearingEventTest:testGragg,0.095
org.spaceroots.mantissa.ode.MidpointStepInterpolator:clone,0
org.apache.commons.math.stat.BivariateRegression:getSumSquaresX,0
org.apache.commons.math.geometry.euclidean.threeD.Plane:getU,0.046
org.apache.commons.math.geometry.euclidean.threeD.Plane:getV,0.046
org.apache.commons.math.linear.RealMatrixImpl:createMatrix,0
org.apache.commons.math3.analysis.integration.gauss.GaussIntegrator:integrate,0.038
org.apache.commons.math.linear.SparseRealVector:toArray,0
org.apache.commons.math3.optim.linear.SimplexTableauTest:testDropPhase1Objective,0.038
org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer:chooseInitialCenters,0.038
org.apache.commons.math.ode.MultistepIntegrator:FilteringWrapper,0
org.apache.commons.math3.geometry.euclidean.threed.RotationTest:testMatrix,0.27
org.apache.commons.math3.stat.descriptive.moment.GeometricMean:getN,0.309
org.apache.commons.math3.geometry.euclidean.twod.Line:toSpace,0.065
org.apache.commons.math.distribution.CauchyDistributionImpl:getDomainUpperBound,0
org.apache.commons.math3.optimization.direct.CMAESOptimizer:getPopulationSize,0.038
org.apache.commons.math3.linear.TriDiagonalTransformerTest:checkNoAccessBelowDiagonal,0.02
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer:getStatisticsMeanHistory,0.038
org.apache.commons.math3.ode.nonstiff.ThreeEighthesStepInterpolatorTest:serialization,0.03
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl:isSequence,0
org.apache.commons.math3.linear.RealVectorAbstractTest:testEbeDivideMixedTypes,0.239
org.apache.commons.math.fraction.BigFractionField:getInstance,0
org.spaceroots.mantissa.ode.GraggBulirschStoerIntegrator:rescale,0
org.apache.commons.math.estimation.WeightedMeasurementTest:<init>,0
org.apache.commons.math3.linear.RealVectorAbstractTest:testSubtractDimensionMismatch,0.239
org.apache.commons.math3.dfp.Dfp:trap,0.309
org.apache.commons.math3.linear.FieldLUDecompositionTest:testSingular,0.05
org.apache.commons.math3.analysis.differentiation.DerivativeStructure:exp,0.038
org.apache.commons.math.random.RandomAdaptorTest:suite,0
org.apache.commons.math.complex.ComplexFormatTest:testParsePositiveInfinity,0
org.apache.commons.math.linear.CholeskySolverTest:getDeterminant,0
org.apache.commons.math.ode.sampling.NordsieckStepInterpolator:getInterpolatedStateVariation,0
org.apache.commons.math3.stat.descriptive.StatisticalSummaryValues:getVariance,0.309
org.apache.commons.math3.geometry.euclidean.threed.PlaneTest:testContains,0.06
org.apache.commons.math3.linear.DefaultIterativeLinearSolverEvent:getRightHandSideVector,0.309
org.apache.commons.math3.geometry.euclidean.threed.SubLine:buildIntervalSet,0.065
org.apache.commons.math3.linear.ArrayRealVector:addToEntry,0.285
org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver:getMin,0.046
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest:testMath199,0
org.apache.commons.math.ode.MultistepIntegrator:getMaxGrowth,0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:crossProduct,0.309
org.apache.commons.math.optimization.direct.DirectSearchOptimizer:getIterations,0
org.apache.commons.math.ode.EnhancedFirstOrderIntegratorTest:dYdP1,0.037
org.spaceroots.mantissa.ode.TestProblemHandler:getLastError,0
org.apache.commons.math3.analysis.FunctionUtils:gradient,0.038
org.apache.commons.math3.dfp.DfpDec:nextAfter,0.26
org.apache.commons.math.ContractableDoubleArrayTest:testSetElementArbitraryExpansion,0
org.apache.commons.math3.util.FastMath:<init>,0.019
org.apache.commons.math.complex.AbstractComplexFormatTest:testPaseNegativeInfinity,0
org.apache.commons.math3.geometry.partitioning.RegionFactory:visitLeafNode,0.069
org.apache.commons.math.linear.DenseFieldMatrix:createBlocksLayout,0
org.apache.commons.math3.linear.RealVector:sparseIterator,0.02
org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver:getAbsoluteAccuracy,0.046
org.apache.commons.math.estimation.GaussNewtonEstimatorTest:getCenterDistance,0
org.apache.commons.math.analysis.solvers.BrentSolverTest:testDeprecated,0.01
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest:testNoDependency,0.038
org.apache.commons.math.stat.descriptive.DescriptiveStatistics:getMeanImpl,0
org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizer:getOptima,0.038
org.apache.commons.math.FixedDoubleArray:getMax,0
org.apache.commons.math3.linear.Array2DRowRealMatrixTest:splitLU,0.02
org.apache.commons.math3.util.FastMath:abs,0.309
org.apache.commons.math3.random.SynchronizedRandomGeneratorTest:doTestMath899,0.038
org.apache.commons.math.linear.Array2DRowRealMatrixTest:getCount,0
org.apache.commons.math.linear.ArrayRealVectorTest:mapInvToSelf,0
org.apache.commons.math3.analysis.function.SigmoidTest:testParametricValue,0.03
org.apache.commons.math3.util.IterationManager:getIterations,0.309
org.apache.commons.math3.fraction.BigFraction:<init>,0.309
org.spaceroots.mantissa.ode.ThreeEighthesIntegratorTest:reset,0
org.apache.commons.math3.analysis.interpolation.LoessInterpolatorTest:testNonStrictlyIncreasing1,0.309
org.apache.commons.math3.analysis.interpolation.LoessInterpolatorTest:testNonStrictlyIncreasing2,0.309
org.apache.commons.math.distribution.ExponentialDistributionTest:testCumulativeProbability999,0
org.apache.commons.math3.distribution.ChiSquaredDistribution:getNumericalVariance,0.309
org.apache.commons.math.stat.clustering.EuclideanIntegerPoint:<init>,0
org.apache.commons.math3.filter.KalmanFilterTest:testTransitionControlMatrixMismatch,0.02
org.apache.commons.math3.stat.data.LewTest:getResourceName,0.309
org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizer:<init>,0.038
org.apache.commons.math.geometry.euclidean.threed.Plane:side,0
org.apache.commons.math.ode.EnhancedFirstOrderIntegratorTest:testInternalDifferentiation,0.01
org.apache.commons.math3.stat.descriptive.moment.FirstMoment:copy,0.05
org.apache.commons.math3.optim.SimpleVectorValueChecker:converged,0.038
org.apache.commons.math.stat.regression.AbstractMultipleLinearRegressionTest:canEstimateResiduals,0
org.apache.commons.math.stat.regression.SimpleRegression:getSumOfCrossProducts,0
org.apache.commons.math.stat.AbstractStorelessDescriptiveStatistics:getKurtosisClass,0
org.apache.commons.math.optimization.fitting.HarmonicCoefficientsGuesser:<init>,0
org.apache.commons.math3.analysis.solvers.BaseSecantSolverAbstractTest:testSolutionBelowSide,0.04
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest:testInitOutofbounds2,0.038
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest:testInitOutofbounds1,0.038
org.apache.commons.math.linear.BigMatrixImpl:getColumnDimension,0
org.apache.commons.math.estimation.MinpackTest:MeyerFunction,0
org.apache.commons.math3.geometry.euclidean.threed.Plane:contains,0.309
org.apache.commons.math3.random.ValueServer:getNextUniform,0.309
org.apache.commons.math3.analysis.solvers.BisectionSolver:doSolve,0.04
org.apache.commons.math3.linear.RealVectorTest:ebeDivide,0.309
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest:testInputSigmaOutOfRange,0.03
org.apache.commons.math3.random.UniformRandomGenerator:nextNormalizedDouble,0.309
org.apache.commons.math.linear.LUDecompositionImplTest:testPAEqualLU,0
org.apache.commons.math.estimation.MinpackTest:getPartial,0
org.apache.commons.math.optimization.general.BaseAbstractScalarOptimizer:setConvergenceChecker,0.01
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver:computeObjectiveValue,0.095
org.apache.commons.math3.distribution.BinomialDistribution:getNumberOfTrials,0.309
org.apache.commons.math.linear.SingularValueDecompositionImplTest:testHadamard,0
org.apache.commons.math3.linear.SchurTransformerTest:testPOrthogonal,0.035
org.apache.commons.math.distribution.PascalDistributionImpl:cumulativeProbability,0
org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer:optimize,0.02
org.apache.commons.math.StoreUnivariateImpl:getMean,0
org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegrator:NordsieckUpdater,0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:getZ,0.309
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:getY,0.309
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:getX,0.309
org.apache.commons.math.linear.MatrixUtils:createFieldVector,0
org.apache.commons.math3.linear.MatrixUtils:createRealMatrix,0.13
org.apache.commons.math3.geometry.partitioning.utilities.AVLTreeTest:testInsert,0.04
org.apache.commons.math.linear.BiDiagonalTransformerTest:testBBiDiagonal,0
org.apache.commons.math3.stat.descriptive.MultivariateSummaryStatistics:getMax,0.309
org.apache.commons.math3.stat.regression.SimpleRegressionTest:testRegressIfaceMethod,0.02
org.apache.commons.math.ode.MultistepIntegrator:handleStep,0
org.apache.commons.math3.linear.Array2DRowFieldMatrix:walkInColumnOrder,0.02
org.apache.commons.math3.analysis.function.Sqrt:value,0.309
org.apache.commons.math3.complex.ComplexTest:testScalarPowZero,0.19
org.apache.commons.math.util.BigRealFieldTest:testZero,0
org.apache.commons.math3.complex.Complex:sinh,0.13
org.apache.commons.math.stat.descriptive.SummaryStatistics:getSum,0
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest:getNumberOfRegressors,0.309
org.apache.commons.math3.util.FastMathTestPerformance:testTan,0.02
org.apache.commons.math.linear.FieldMatrixImplTest:testScalarAdd,0
org.apache.commons.math.linear.RealVectorImplTest:mapMultiply,0
org.apache.commons.math.stat.descriptive.ListUnivariateImplTest:testStats,0
org.apache.commons.math3.linear.DiagonalMatrix:preMultiply,0.038
org.apache.commons.math3.distribution.TriangularDistribution:inverseCumulativeProbability,0.11
org.apache.commons.math.linear.BlockRealMatrixTest:testGetRowVector,0
org.apache.commons.math.distribution.GammaDistributionImpl:density,0
org.apache.commons.math.linear.decomposition.QRDecompositionImplTest:checkTrapezoidal,0
org.apache.commons.math.util.CompositeFormat:parseFixedstring,0
org.apache.commons.math3.util.ResizableDoubleArray:getArrayRef,0.038
org.apache.commons.math3.stat.descriptive.summary.Product:getResult,0.309
org.apache.commons.math.stat.clustering.EuclideanIntegerPoint:hashCode,0
org.apache.commons.math.ode.nonstiff.RungeKuttaIntegrator:clearEventsHandlers,0
org.apache.commons.math3.ode.nonstiff.DormandPrince54IntegratorTest:testKepler,0.02
org.apache.commons.math3.analysis.integration.SimpsonIntegrator:<init>,0.309
org.apache.commons.math3.optim.univariate.BracketFinder:search,0.038
org.apache.commons.math3.linear.LUDecomposition:solve,0.02
org.apache.commons.math3.geometry.euclidean.twod.SubLine:side,0.03
org.apache.commons.math.geometry.Vector3DFormatAbstractTest:testParsePositiveInfinity,0
org.apache.commons.math3.fraction.BigFractionFormatTest:testParseProperNegative,0.04
org.apache.commons.math3.distribution.AbstractMultivariateRealDistribution:isSupportLowerBoundInclusive,0.038
org.apache.commons.math3.optim.linear.LinearObjectiveFunction:equals,0.038
org.apache.commons.math.transform.FastFourierTransformer:getOmegaImaginary,0
